"source","target","correlation","direct","cor"
"fun_ASV_246","bac_ASV_617",0.775025799793602,"undirected","+"
"fun_ASV_135","bac_ASV_617",0.710590471109989,"undirected","+"
"fun_ASV_413","bac_ASV_617",-0.69453044375645,"undirected","-"
"fun_ASV_100","bac_ASV_772",-0.686628898936658,"undirected","-"
"fun_ASV_80","bac_ASV_772",-0.732059983979083,"undirected","-"
"fun_ASV_256","bac_ASV_772",0.688693948256768,"undirected","+"
"fun_ASV_311","bac_ASV_772",0.704181818157595,"undirected","+"
"fun_ASV_151","bac_ASV_772",-0.682498800296437,"undirected","-"
"fun_ASV_246","bac_ASV_772",0.762003199120682,"undirected","+"
"fun_ASV_847","bac_ASV_772",0.701097423524955,"undirected","+"
"fun_ASV_578","bac_ASV_772",0.690758997576878,"undirected","+"
"fun_ASV_186","bac_ASV_772",0.704181818157595,"undirected","+"
"fun_ASV_225","bac_ASV_381",0.746130030959752,"undirected","+"
"fun_ASV_20","bac_ASV_381",-0.78328173374613,"undirected","-"
"fun_ASV_24","bac_ASV_381",-0.692466460268318,"undirected","-"
"fun_ASV_149","bac_ASV_381",0.762641898864809,"undirected","+"
"fun_ASV_334","bac_ASV_381",0.795653855972791,"undirected","+"
"fun_ASV_122","bac_ASV_381",0.760577915376677,"undirected","+"
"fun_ASV_290","bac_ASV_381",0.727554179566563,"undirected","+"
"fun_ASV_39","bac_ASV_381",0.754385964912281,"undirected","+"
"fun_ASV_17","bac_ASV_381",0.702786377708978,"undirected","+"
"fun_ASV_689","bac_ASV_61",-0.684563849616547,"undirected","-"
"fun_ASV_203","bac_ASV_61",-0.706914344685243,"undirected","-"
"fun_ASV_233","bac_ASV_61",-0.766769865841073,"undirected","-"
"fun_ASV_45","bac_ASV_61",-0.8328173374613,"undirected","-"
"fun_ASV_218","bac_ASV_61",-0.708377937027801,"undirected","-"
"fun_ASV_120","bac_ASV_61",-0.70727939213776,"undirected","-"
"fun_ASV_122","bac_ASV_61",-0.727554179566563,"undirected","-"
"fun_ASV_186","bac_ASV_61",-0.727554179566563,"undirected","-"
"fun_ASV_213","bac_ASV_61",-0.721362229102167,"undirected","-"
"fun_ASV_100","bac_ASV_874",-0.70521434281765,"undirected","-"
"fun_ASV_349","bac_ASV_874",0.736190082619304,"undirected","+"
"fun_ASV_334","bac_ASV_874",0.731715297683336,"undirected","+"
"fun_ASV_56","bac_ASV_874",0.716572114078256,"undirected","+"
"fun_ASV_283","bac_ASV_874",-0.738255131939414,"undirected","-"
"fun_ASV_578","bac_ASV_874",0.738255131939414,"undirected","+"
"fun_ASV_186","bac_ASV_874",0.702116768837485,"undirected","+"
"fun_ASV_213","bac_ASV_874",0.739287656599469,"undirected","+"
"fun_ASV_264","bac_ASV_113",0.729618163054696,"undirected","+"
"fun_ASV_334","bac_ASV_113",0.686731229014325,"undirected","+"
"fun_ASV_317","bac_ASV_113",0.810176872900586,"undirected","+"
"fun_ASV_237","bac_ASV_113",0.768833849329205,"undirected","+"
"fun_ASV_397","bac_ASV_113",0.692466460268318,"undirected","+"
"fun_ASV_544","bac_ASV_113",0.759346313653302,"undirected","+"
"fun_ASV_578","bac_ASV_113",0.690402476780186,"undirected","+"
"fun_ASV_135","bac_ASV_113",0.732374996501682,"undirected","+"
"fun_ASV_203","bac_ASV_339",0.700722394220846,"undirected","+"
"fun_ASV_45","bac_ASV_339",0.73374613003096,"undirected","+"
"fun_ASV_218","bac_ASV_339",0.693900139774678,"undirected","+"
"fun_ASV_120","bac_ASV_339",0.70727939213776,"undirected","+"
"fun_ASV_237","bac_ASV_339",0.737874097007224,"undirected","+"
"fun_ASV_122","bac_ASV_339",0.706914344685243,"undirected","+"
"fun_ASV_246","bac_ASV_339",0.684210526315789,"undirected","+"
"fun_ASV_186","bac_ASV_339",0.845201238390093,"undirected","+"
"fun_ASV_138","bac_ASV_226",-0.746130030959752,"undirected","-"
"fun_ASV_20","bac_ASV_226",0.725490196078431,"undirected","+"
"fun_ASV_24","bac_ASV_226",0.696594427244582,"undirected","+"
"fun_ASV_279","bac_ASV_226",-0.775025799793602,"undirected","-"
"fun_ASV_356","bac_ASV_226",-0.768833849329205,"undirected","-"
"fun_ASV_265","bac_ASV_226",0.715539589418201,"undirected","+"
"fun_ASV_39","bac_ASV_226",-0.682146542827657,"undirected","-"
"fun_ASV_120","bac_ASV_129",0.724832311358697,"undirected","+"
"fun_ASV_317","bac_ASV_129",0.695030095830208,"undirected","+"
"fun_ASV_246","bac_ASV_129",0.739938080495356,"undirected","+"
"fun_ASV_578","bac_ASV_129",0.808049535603715,"undirected","+"
"fun_ASV_260","bac_ASV_129",0.688338493292054,"undirected","+"
"fun_ASV_186","bac_ASV_129",0.907120743034056,"undirected","+"
"fun_ASV_213","bac_ASV_129",0.723426212590299,"undirected","+"
"fun_ASV_3","bac_ASV_842",-0.780766923293415,"undirected","-"
"fun_ASV_233","bac_ASV_842",0.685627112772893,"undirected","+"
"fun_ASV_515","bac_ASV_842",0.737333531534046,"undirected","+"
"fun_ASV_349","bac_ASV_842",0.85315590955903,"undirected","+"
"fun_ASV_283","bac_ASV_842",-0.706309680277355,"undirected","-"
"fun_ASV_145","bac_ASV_842",0.776630409792523,"undirected","+"
"fun_ASV_93","bac_ASV_842",-0.776630409792523,"undirected","-"
"fun_ASV_20","bac_ASV_42",0.791537667698658,"undirected","+"
"fun_ASV_24","bac_ASV_42",0.87203302373581,"undirected","+"
"fun_ASV_279","bac_ASV_42",-0.715170278637771,"undirected","-"
"fun_ASV_334","bac_ASV_42",-0.868268940611768,"undirected","-"
"fun_ASV_593","bac_ASV_42",-0.760383672005287,"undirected","-"
"fun_ASV_39","bac_ASV_42",-0.688338493292054,"undirected","-"
"fun_ASV_17","bac_ASV_42",-0.723426212590299,"undirected","-"
"fun_ASV_119","bac_ASV_173",0.777089783281734,"undirected","+"
"fun_ASV_3","bac_ASV_173",-0.713106295149639,"undirected","-"
"fun_ASV_123","bac_ASV_173",0.725490196078431,"undirected","+"
"fun_ASV_268","bac_ASV_173",0.78328173374613,"undirected","+"
"fun_ASV_349","bac_ASV_173",0.715170278637771,"undirected","+"
"fun_ASV_608","bac_ASV_173",0.698658410732714,"undirected","+"
"fun_ASV_677","bac_ASV_173",0.701084244177429,"undirected","+"
"fun_ASV_176","bac_ASV_283",-0.721362229102167,"undirected","-"
"fun_ASV_7","bac_ASV_283",0.77296181630547,"undirected","+"
"fun_ASV_101","bac_ASV_283",-0.742002063983488,"undirected","-"
"fun_ASV_43","bac_ASV_283",-0.700722394220846,"undirected","-"
"fun_ASV_11","bac_ASV_283",-0.746130030959752,"undirected","-"
"fun_ASV_14","bac_ASV_283",-0.715170278637771,"undirected","-"
"fun_ASV_35","bac_ASV_283",-0.684210526315789,"undirected","-"
"fun_ASV_377","bac_ASV_1339",0.709134405193034,"undirected","+"
"fun_ASV_15","bac_ASV_1339",-0.736776825785266,"undirected","-"
"fun_ASV_27","bac_ASV_1339",0.692123684828583,"undirected","+"
"fun_ASV_233","bac_ASV_1339",0.849472848199751,"undirected","+"
"fun_ASV_515","bac_ASV_1339",0.719766105420815,"undirected","+"
"fun_ASV_273","bac_ASV_1339",0.738903165830822,"undirected","+"
"fun_ASV_45","bac_ASV_1339",0.77505094660528,"undirected","+"
"fun_ASV_67","bac_ASV_87",0.686274509803922,"undirected","+"
"fun_ASV_121","bac_ASV_87",0.79360165118679,"undirected","+"
"fun_ASV_25","bac_ASV_87",0.692466460268318,"undirected","+"
"fun_ASV_43","bac_ASV_87",0.719298245614035,"undirected","+"
"fun_ASV_11","bac_ASV_87",0.775025799793602,"undirected","+"
"fun_ASV_14","bac_ASV_87",0.723426212590299,"undirected","+"
"fun_ASV_35","bac_ASV_87",0.698658410732714,"undirected","+"
"fun_ASV_454","bac_ASV_111",-0.70485036119711,"undirected","-"
"fun_ASV_76","bac_ASV_111",-0.756449948400413,"undirected","-"
"fun_ASV_147","bac_ASV_111",0.700722394220846,"undirected","+"
"fun_ASV_33","bac_ASV_111",0.696594427244582,"undirected","+"
"fun_ASV_68","bac_ASV_111",0.696594427244582,"undirected","+"
"fun_ASV_246","bac_ASV_111",-0.754385964912281,"undirected","-"
"fun_ASV_214","bac_ASV_111",-0.690402476780186,"undirected","-"
"fun_ASV_218","bac_ASV_350",0.689763626273786,"undirected","+"
"fun_ASV_120","bac_ASV_350",0.683531324956492,"undirected","+"
"fun_ASV_246","bac_ASV_350",0.725490196078431,"undirected","+"
"fun_ASV_578","bac_ASV_350",0.686274509803922,"undirected","+"
"fun_ASV_186","bac_ASV_350",0.682146542827657,"undirected","+"
"fun_ASV_213","bac_ASV_350",0.816305469556244,"undirected","+"
"fun_ASV_135","bac_ASV_350",0.697104812534179,"undirected","+"
"fun_ASV_28","bac_ASV_86",0.711042311661507,"undirected","+"
"fun_ASV_72","bac_ASV_86",0.745606558535831,"undirected","+"
"fun_ASV_356","bac_ASV_86",0.684210526315789,"undirected","+"
"fun_ASV_85","bac_ASV_86",0.725490196078431,"undirected","+"
"fun_ASV_196","bac_ASV_86",0.700722394220846,"undirected","+"
"fun_ASV_677","bac_ASV_86",0.708311916797815,"undirected","+"
"fun_ASV_233","bac_ASV_694",0.715170278637771,"undirected","+"
"fun_ASV_45","bac_ASV_694",0.762641898864809,"undirected","+"
"fun_ASV_349","bac_ASV_694",0.684210526315789,"undirected","+"
"fun_ASV_334","bac_ASV_694",0.708515754406018,"undirected","+"
"fun_ASV_122","bac_ASV_694",0.797729618163055,"undirected","+"
"fun_ASV_186","bac_ASV_694",0.708978328173375,"undirected","+"
"fun_ASV_265","bac_ASV_230",0.726897360678808,"undirected","+"
"fun_ASV_487","bac_ASV_230",0.685627112772893,"undirected","+"
"fun_ASV_383","bac_ASV_230",0.692707816052699,"undirected","+"
"fun_ASV_502","bac_ASV_230",0.712238931667271,"undirected","+"
"fun_ASV_108","bac_ASV_230",0.706914344685243,"undirected","+"
"fun_ASV_18","bac_ASV_230",0.690402476780186,"undirected","+"
"fun_ASV_155","bac_ASV_49",0.708978328173375,"undirected","+"
"fun_ASV_24","bac_ASV_49",0.74406604747162,"undirected","+"
"fun_ASV_356","bac_ASV_49",-0.698658410732714,"undirected","-"
"fun_ASV_255","bac_ASV_49",0.79360165118679,"undirected","+"
"fun_ASV_196","bac_ASV_49",-0.810113519091847,"undirected","-"
"fun_ASV_121","bac_ASV_49",-0.682146542827657,"undirected","-"
"fun_ASV_100","bac_ASV_258",-0.696594427244582,"undirected","-"
"fun_ASV_317","bac_ASV_258",0.68569387066234,"undirected","+"
"fun_ASV_246","bac_ASV_258",0.812177502579979,"undirected","+"
"fun_ASV_296","bac_ASV_258",-0.792978938922336,"undirected","-"
"fun_ASV_26","bac_ASV_258",0.684210526315789,"undirected","+"
"fun_ASV_135","bac_ASV_258",0.744823296725507,"undirected","+"
"fun_ASV_218","bac_ASV_300",0.691831883024232,"undirected","+"
"fun_ASV_120","bac_ASV_300",0.70727939213776,"undirected","+"
"fun_ASV_44","bac_ASV_300",-0.692466460268318,"undirected","-"
"fun_ASV_578","bac_ASV_300",0.688338493292054,"undirected","+"
"fun_ASV_186","bac_ASV_300",0.777089783281734,"undirected","+"
"fun_ASV_213","bac_ASV_300",0.814241486068112,"undirected","+"
"fun_ASV_3","bac_ASV_211",-0.762641898864809,"undirected","-"
"fun_ASV_349","bac_ASV_211",0.799793601651187,"undirected","+"
"fun_ASV_99","bac_ASV_211",0.686274509803922,"undirected","+"
"fun_ASV_283","bac_ASV_211",-0.777089783281734,"undirected","-"
"fun_ASV_578","bac_ASV_211",0.756449948400413,"undirected","+"
"fun_ASV_186","bac_ASV_211",0.69453044375645,"undirected","+"
"fun_ASV_289","bac_ASV_24",-0.69453044375645,"undirected","-"
"fun_ASV_166","bac_ASV_24",0.756449948400413,"undirected","+"
"fun_ASV_250","bac_ASV_24",0.775025799793602,"undirected","+"
"fun_ASV_84","bac_ASV_24",-0.737874097007224,"undirected","-"
"fun_ASV_63","bac_ASV_24",-0.719298245614035,"undirected","-"
"fun_ASV_3","bac_ASV_320",-0.735810113519092,"undirected","-"
"fun_ASV_44","bac_ASV_320",-0.690402476780186,"undirected","-"
"fun_ASV_148","bac_ASV_320",-0.746130030959752,"undirected","-"
"fun_ASV_283","bac_ASV_320",-0.690402476780186,"undirected","-"
"fun_ASV_186","bac_ASV_320",0.737874097007224,"undirected","+"
"fun_ASV_121","bac_ASV_80",-0.729618163054696,"undirected","-"
"fun_ASV_25","bac_ASV_80",-0.841073271413829,"undirected","-"
"fun_ASV_43","bac_ASV_80",-0.764705882352941,"undirected","-"
"fun_ASV_11","bac_ASV_80",-0.713106295149639,"undirected","-"
"fun_ASV_14","bac_ASV_80",-0.70485036119711,"undirected","-"
"fun_ASV_3","bac_ASV_202",-0.816305469556244,"undirected","-"
"fun_ASV_515","bac_ASV_202",0.737874097007224,"undirected","+"
"fun_ASV_541","bac_ASV_202",0.700051719517374,"undirected","+"
"fun_ASV_145","bac_ASV_202",0.78328173374613,"undirected","+"
"fun_ASV_595","bac_ASV_202",0.720581408172891,"undirected","+"
"fun_ASV_515","bac_ASV_376",-0.74406604747162,"undirected","-"
"fun_ASV_485","bac_ASV_376",0.702291604294106,"undirected","+"
"fun_ASV_175","bac_ASV_376",0.770897832817337,"undirected","+"
"fun_ASV_84","bac_ASV_376",0.706914344685243,"undirected","+"
"fun_ASV_108","bac_ASV_376",0.713106295149639,"undirected","+"
"fun_ASV_231","bac_ASV_131",0.717234262125903,"undirected","+"
"fun_ASV_202","bac_ASV_131",0.727554179566563,"undirected","+"
"fun_ASV_593","bac_ASV_131",-0.783205555748966,"undirected","-"
"fun_ASV_290","bac_ASV_131",-0.758513931888545,"undirected","-"
"fun_ASV_17","bac_ASV_131",-0.700722394220846,"undirected","-"
"fun_ASV_100","bac_ASV_310",0.74406604747162,"undirected","+"
"fun_ASV_151","bac_ASV_310",0.779153766769866,"undirected","+"
"fun_ASV_42","bac_ASV_310",0.754385964912281,"undirected","+"
"fun_ASV_338","bac_ASV_310",0.785235601091442,"undirected","+"
"fun_ASV_246","bac_ASV_310",-0.791537667698658,"undirected","-"
"fun_ASV_515","bac_ASV_40",0.702786377708978,"undirected","+"
"fun_ASV_23","bac_ASV_40",0.711042311661507,"undirected","+"
"fun_ASV_187","bac_ASV_40",0.708978328173375,"undirected","+"
"fun_ASV_484","bac_ASV_40",-0.717234262125903,"undirected","-"
"fun_ASV_193","bac_ASV_40",-0.758513931888545,"undirected","-"
"fun_ASV_15","bac_ASV_757",-0.73374613003096,"undirected","-"
"fun_ASV_454","bac_ASV_757",0.785345717234262,"undirected","+"
"fun_ASV_233","bac_ASV_757",0.803921568627451,"undirected","+"
"fun_ASV_45","bac_ASV_757",0.723426212590299,"undirected","+"
"fun_ASV_68","bac_ASV_757",-0.690402476780186,"undirected","-"
"fun_ASV_218","bac_ASV_398",0.776630409792523,"undirected","+"
"fun_ASV_120","bac_ASV_398",0.807434284163107,"undirected","+"
"fun_ASV_246","bac_ASV_398",0.729618163054696,"undirected","+"
"fun_ASV_230","bac_ASV_398",0.727554179566563,"undirected","+"
"fun_ASV_186","bac_ASV_398",0.785345717234262,"undirected","+"
"fun_ASV_37","bac_ASV_555",0.711042311661507,"undirected","+"
"fun_ASV_215","bac_ASV_555",-0.713106295149639,"undirected","-"
"fun_ASV_273","bac_ASV_555",-0.746130030959752,"undirected","-"
"fun_ASV_45","bac_ASV_555",-0.760577915376677,"undirected","-"
"fun_ASV_16","bac_ASV_555",-0.682146542827657,"undirected","-"
"fun_ASV_125","bac_ASV_83",0.787409700722394,"undirected","+"
"fun_ASV_23","bac_ASV_83",0.729618163054696,"undirected","+"
"fun_ASV_58","bac_ASV_83",-0.886480908152735,"undirected","-"
"fun_ASV_18","bac_ASV_83",-0.779153766769866,"undirected","-"
"fun_ASV_296","bac_ASV_83",0.756840575820406,"undirected","+"
"fun_ASV_31","bac_ASV_846",0.700722394220846,"undirected","+"
"fun_ASV_709","bac_ASV_846",-0.816305469556244,"undirected","-"
"fun_ASV_145","bac_ASV_846",0.735810113519092,"undirected","+"
"fun_ASV_61","bac_ASV_846",-0.717234262125903,"undirected","-"
"fun_ASV_595","bac_ASV_846",0.781064362838633,"undirected","+"
"fun_ASV_16","bac_ASV_200",0.735810113519092,"undirected","+"
"fun_ASV_523","bac_ASV_200",0.719298245614035,"undirected","+"
"fun_ASV_25","bac_ASV_200",-0.781217750257998,"undirected","-"
"fun_ASV_413","bac_ASV_200",-0.69453044375645,"undirected","-"
"fun_ASV_589","bac_ASV_200",0.684210526315789,"undirected","+"
"fun_ASV_3","bac_ASV_361",-0.849329205366357,"undirected","-"
"fun_ASV_268","bac_ASV_361",0.801857585139319,"undirected","+"
"fun_ASV_349","bac_ASV_361",0.706914344685243,"undirected","+"
"fun_ASV_99","bac_ASV_361",0.684210526315789,"undirected","+"
"fun_ASV_3","bac_ASV_5",-0.696594427244582,"undirected","-"
"fun_ASV_148","bac_ASV_5",-0.715170278637771,"undirected","-"
"fun_ASV_57","bac_ASV_5",-0.717234262125903,"undirected","-"
"fun_ASV_93","bac_ASV_5",-0.756449948400413,"undirected","-"
"fun_ASV_89","bac_ASV_144",0.706914344685243,"undirected","+"
"fun_ASV_311","bac_ASV_144",0.721362229102167,"undirected","+"
"fun_ASV_274","bac_ASV_144",0.698658410732714,"undirected","+"
"fun_ASV_246","bac_ASV_144",0.698658410732714,"undirected","+"
"fun_ASV_105","bac_ASV_336",0.73374613003096,"undirected","+"
"fun_ASV_27","bac_ASV_336",0.770897832817337,"undirected","+"
"fun_ASV_367","bac_ASV_336",0.685596374276603,"undirected","+"
"fun_ASV_413","bac_ASV_336",-0.78328173374613,"undirected","-"
"fun_ASV_85","bac_ASV_52",-0.713106295149639,"undirected","-"
"fun_ASV_151","bac_ASV_52",0.816305469556244,"undirected","+"
"fun_ASV_42","bac_ASV_52",0.77296181630547,"undirected","+"
"fun_ASV_338","bac_ASV_52",0.799834934976277,"undirected","+"
"fun_ASV_27","bac_ASV_116",0.737874097007224,"undirected","+"
"fun_ASV_378","bac_ASV_116",0.698658410732714,"undirected","+"
"fun_ASV_32","bac_ASV_116",0.686274509803922,"undirected","+"
"fun_ASV_330","bac_ASV_116",0.855521155830753,"undirected","+"
"fun_ASV_23","bac_ASV_78",0.70485036119711,"undirected","+"
"fun_ASV_2","bac_ASV_78",0.752321981424149,"undirected","+"
"fun_ASV_365","bac_ASV_78",0.754385964912281,"undirected","+"
"fun_ASV_175","bac_ASV_78",-0.696594427244582,"undirected","-"
"fun_ASV_202","bac_ASV_159",-0.69453044375645,"undirected","-"
"fun_ASV_103","bac_ASV_159",-0.752321981424149,"undirected","-"
"fun_ASV_34","bac_ASV_159",-0.777089783281734,"undirected","-"
"fun_ASV_260","bac_ASV_159",0.688338493292054,"undirected","+"
"fun_ASV_228","bac_ASV_122",0.690402476780186,"undirected","+"
"fun_ASV_296","bac_ASV_122",-0.858027992505808,"undirected","-"
"fun_ASV_135","bac_ASV_122",0.717851979573887,"undirected","+"
"fun_ASV_314","bac_ASV_122",0.686628898936658,"undirected","+"
"fun_ASV_28","bac_ASV_462",-0.729618163054696,"undirected","-"
"fun_ASV_72","bac_ASV_462",-0.716650964029585,"undirected","-"
"fun_ASV_267","bac_ASV_462",-0.698658410732714,"undirected","-"
"fun_ASV_356","bac_ASV_462",-0.719298245614035,"undirected","-"
"fun_ASV_268","bac_ASV_473",0.742002063983488,"undirected","+"
"fun_ASV_158","bac_ASV_473",0.762641898864809,"undirected","+"
"fun_ASV_543","bac_ASV_473",0.789473684210526,"undirected","+"
"fun_ASV_608","bac_ASV_473",0.713106295149639,"undirected","+"
"fun_ASV_31","bac_ASV_36",0.729618163054696,"undirected","+"
"fun_ASV_154","bac_ASV_36",0.70485036119711,"undirected","+"
"fun_ASV_709","bac_ASV_36",-0.739938080495356,"undirected","-"
"fun_ASV_541","bac_ASV_36",0.714507064758146,"undirected","+"
"fun_ASV_23","bac_ASV_504",0.737874097007224,"undirected","+"
"fun_ASV_600","bac_ASV_504",-0.696067454182194,"undirected","-"
"fun_ASV_487","bac_ASV_504",-0.685627112772893,"undirected","-"
"fun_ASV_383","bac_ASV_504",-0.720037714713352,"undirected","-"
"fun_ASV_23","bac_ASV_165",0.692466460268318,"undirected","+"
"fun_ASV_176","bac_ASV_165",-0.684210526315789,"undirected","-"
"fun_ASV_2","bac_ASV_165",0.690402476780186,"undirected","+"
"fun_ASV_7","bac_ASV_165",0.721362229102167,"undirected","+"
"fun_ASV_44","bac_ASV_384",-0.729618163054696,"undirected","-"
"fun_ASV_148","bac_ASV_384",-0.715170278637771,"undirected","-"
"fun_ASV_213","bac_ASV_384",0.686274509803922,"undirected","+"
"fun_ASV_251","bac_ASV_384",-0.820433436532508,"undirected","-"
"fun_ASV_349","bac_ASV_214",-0.696954145537209,"undirected","-"
"fun_ASV_237","bac_ASV_214",-0.724832311358697,"undirected","-"
"fun_ASV_145","bac_ASV_214",-0.760970674460627,"undirected","-"
"fun_ASV_243","bac_ASV_214",0.795043988242446,"undirected","+"
"fun_ASV_119","bac_ASV_576",0.754385964912281,"undirected","+"
"fun_ASV_3","bac_ASV_576",-0.760577915376677,"undirected","-"
"fun_ASV_268","bac_ASV_576",0.708978328173375,"undirected","+"
"fun_ASV_608","bac_ASV_576",0.700722394220846,"undirected","+"
"fun_ASV_264","bac_ASV_22",0.717234262125903,"undirected","+"
"fun_ASV_107","bac_ASV_22",-0.721362229102167,"undirected","-"
"fun_ASV_95","bac_ASV_22",-0.739938080495356,"undirected","-"
"fun_ASV_38","bac_ASV_85",0.717234262125903,"undirected","+"
"fun_ASV_233","bac_ASV_85",0.684210526315789,"undirected","+"
"fun_ASV_45","bac_ASV_85",0.70485036119711,"undirected","+"
"fun_ASV_27","bac_ASV_456",0.700722394220846,"undirected","+"
"fun_ASV_367","bac_ASV_456",0.744450279899745,"undirected","+"
"fun_ASV_8","bac_ASV_456",0.684210526315789,"undirected","+"
"fun_ASV_356","bac_ASV_35",-0.731682146542828,"undirected","-"
"fun_ASV_265","bac_ASV_35",0.737222607279359,"undirected","+"
"fun_ASV_487","bac_ASV_35",0.739401788284493,"undirected","+"
"fun_ASV_158","bac_ASV_73",-0.682146542827657,"undirected","-"
"fun_ASV_34","bac_ASV_73",-0.731682146542828,"undirected","-"
"fun_ASV_74","bac_ASV_73",-0.781217750257998,"undirected","-"
"fun_ASV_34","bac_ASV_205",-0.865841073271414,"undirected","-"
"fun_ASV_260","bac_ASV_205",0.886480908152735,"undirected","+"
"fun_ASV_186","bac_ASV_205",0.758513931888545,"undirected","+"
"fun_ASV_15","bac_ASV_247",-0.708978328173375,"undirected","-"
"fun_ASV_147","bac_ASV_247",-0.779153766769866,"undirected","-"
"fun_ASV_33","bac_ASV_247",-0.830753353973168,"undirected","-"
"fun_ASV_27","bac_ASV_196",0.770897832817337,"undirected","+"
"fun_ASV_167","bac_ASV_196",0.725490196078431,"undirected","+"
"fun_ASV_69","bac_ASV_196",0.725490196078431,"undirected","+"
"fun_ASV_608","bac_ASV_286",0.682146542827657,"undirected","+"
"fun_ASV_95","bac_ASV_286",-0.708978328173375,"undirected","-"
"fun_ASV_314","bac_ASV_286",0.70727939213776,"undirected","+"
"fun_ASV_454","bac_ASV_155",-0.688338493292054,"undirected","-"
"fun_ASV_218","bac_ASV_155",-0.695968396525124,"undirected","-"
"fun_ASV_120","bac_ASV_155",-0.712442015438036,"undirected","-"
"fun_ASV_104","bac_ASV_65",-0.723426212590299,"undirected","-"
"fun_ASV_103","bac_ASV_65",0.750257997936017,"undirected","+"
"fun_ASV_251","bac_ASV_65",0.682146542827657,"undirected","+"
"fun_ASV_265","bac_ASV_60",0.74754785387991,"undirected","+"
"fun_ASV_708","bac_ASV_60",0.905056759545924,"undirected","+"
"fun_ASV_121","bac_ASV_60",-0.8328173374613,"undirected","-"
"fun_ASV_21","bac_ASV_20",0.770897832817337,"undirected","+"
"fun_ASV_145","bac_ASV_20",-0.711042311661507,"undirected","-"
"fun_ASV_595","bac_ASV_20",-0.701810836035247,"undirected","-"
"fun_ASV_324","bac_ASV_489",-0.754385964912281,"undirected","-"
"fun_ASV_85","bac_ASV_489",-0.754385964912281,"undirected","-"
"fun_ASV_95","bac_ASV_489",0.686274509803922,"undirected","+"
"fun_ASV_147","bac_ASV_358",0.711042311661507,"undirected","+"
"fun_ASV_33","bac_ASV_358",0.702786377708978,"undirected","+"
"fun_ASV_214","bac_ASV_358",-0.725490196078431,"undirected","-"
"fun_ASV_103","bac_ASV_493",-0.737874097007224,"undirected","-"
"fun_ASV_34","bac_ASV_493",-0.739938080495356,"undirected","-"
"fun_ASV_251","bac_ASV_493",-0.686274509803922,"undirected","-"
"fun_ASV_104","bac_ASV_69",-0.700722394220846,"undirected","-"
"fun_ASV_167","bac_ASV_69",-0.849329205366357,"undirected","-"
"fun_ASV_69","bac_ASV_69",-0.713106295149639,"undirected","-"
"fun_ASV_7","bac_ASV_71",0.764705882352941,"undirected","+"
"fun_ASV_95","bac_ASV_71",0.8328173374613,"undirected","+"
"fun_ASV_121","bac_ASV_71",-0.70485036119711,"undirected","-"
"fun_ASV_2","bac_ASV_76",-0.79360165118679,"undirected","-"
"fun_ASV_18","bac_ASV_76",0.713106295149639,"undirected","+"
"fun_ASV_296","bac_ASV_76",-0.862158091146029,"undirected","-"
"fun_ASV_310","bac_ASV_68",-0.733092508639138,"undirected","-"
"fun_ASV_34","bac_ASV_68",0.781217750257998,"undirected","+"
"fun_ASV_260","bac_ASV_68",-0.768833849329205,"undirected","-"
"fun_ASV_122","bac_ASV_1111",0.702786377708978,"undirected","+"
"fun_ASV_213","bac_ASV_1111",0.731682146542828,"undirected","+"
"fun_ASV_251","bac_ASV_1111",-0.742002063983488,"undirected","-"
"fun_ASV_4","bac_ASV_223",-0.766769865841073,"undirected","-"
"fun_ASV_166","bac_ASV_223",0.711042311661507,"undirected","+"
"fun_ASV_531","bac_ASV_508",-0.801857585139319,"undirected","-"
"fun_ASV_168","bac_ASV_508",0.799793601651187,"undirected","+"
"fun_ASV_169","bac_ASV_105",-0.690402476780186,"undirected","-"
"fun_ASV_34","bac_ASV_105",-0.684210526315789,"undirected","-"
"fun_ASV_254","bac_ASV_858",0.688338493292054,"undirected","+"
"fun_ASV_289","bac_ASV_858",0.682146542827657,"undirected","+"
"fun_ASV_38","bac_ASV_93",-0.717234262125903,"undirected","-"
"fun_ASV_413","bac_ASV_93",0.708978328173375,"undirected","+"
"fun_ASV_4","bac_ASV_118",-0.684210526315789,"undirected","-"
"fun_ASV_147","bac_ASV_118",0.69453044375645,"undirected","+"
"fun_ASV_218","bac_ASV_415",0.69803665327557,"undirected","+"
"fun_ASV_213","bac_ASV_415",0.739938080495356,"undirected","+"
"fun_ASV_147","bac_ASV_54",0.688338493292054,"undirected","+"
"fun_ASV_33","bac_ASV_54",0.708978328173375,"undirected","+"
"fun_ASV_189","bac_ASV_58",0.841073271413829,"undirected","+"
"fun_ASV_57","bac_ASV_58",-0.735810113519092,"undirected","-"
"fun_ASV_38","bac_ASV_10",-0.727554179566563,"undirected","-"
"fun_ASV_32","bac_ASV_10",-0.70485036119711,"undirected","-"
"fun_ASV_231","bac_ASV_763",0.737874097007224,"undirected","+"
"fun_ASV_59","bac_ASV_763",0.698658410732714,"undirected","+"
"fun_ASV_4","bac_ASV_299",-0.684210526315789,"undirected","-"
"fun_ASV_23","bac_ASV_299",0.719298245614035,"undirected","+"
"fun_ASV_59","bac_ASV_51",0.725490196078431,"undirected","+"
"fun_ASV_148","bac_ASV_51",0.721362229102167,"undirected","+"
"fun_ASV_28","bac_ASV_67",-0.688338493292054,"undirected","-"
