bug_name,gene,t_statistic,Direction,t2d_status,species_update
Escherichia_coli,UniRef90_A0A2X7KLB5: NO_NAME,3.539988341,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0K5L0J1: Phage head-tail preconnector protein [contains scaffold protein],3.119778433,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377CYB1: Protein,3.37336575,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376RSA6: Putative L-sorbose 1-phosphate reductase,3.104473174,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI000DF3485B: ATP-binding cassette domain-containing protein,3.000128521,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376LCC2: Putative signal transduction protein,3.109151459,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376VS50: L-ribulose-5-phosphate 4-epimerase,3.068889738,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2X1N496: Inosine-guanosine kinase,3.296739564,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377BW91: ATP-dependent DNA helicase RecG,3.343980971,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376LCG1: Osmolarity sensor protein EnvZ,4.704292738,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376L8G1: Glucokinase,2.879433555,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2X3JQZ5: Carbamoyl-phosphate synthase (glutamine-hydrolyzing),3.300601324,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377F1E4: Tail component,2.998714824,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0H7Y6A2: NO_NAME,2.969165211,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376LRG9: Major facilitator superfamily protein,3.372512561,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_E3G9I4: Dyp-type peroxidase family,3.486183458,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376X910: Arylsulfatase,2.918365303,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2X1L3W9: Putative oligopeptide transporter,3.700971775,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376VP83: Nuclease SbcCD subunit D,3.120181437,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376LKS8: Arginine/ornithine ABC transporter substrate-binding protein,2.937307092,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376K8Y1: UDP-N-acetylglucosamine 2-epimerase,3.10420981,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376VGI0: tRNA U34 carboxymethyltransferase,3.734375842,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377D841: Esterase,3.512352652,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377CJJ2: Conserved protein with FAD/NAD(P)-binding domain,2.979576828,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376L2P3: Acetolactate synthase 3 catalytic subunit,3.028404247,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377DAN6: Gamma-glutamyltranspeptidase,2.887021295,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376LQV6: Putative oxidoreductase Fe-S subunit,3.315093007,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_H4LIJ6: GadX transcriptional activator,3.597020691,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_E9YNR8: Fructosamine kinase,2.997217827,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2X1MWS6: Capsid protein of prophage,2.93049204,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376U233: NAD(P)H:quinone oxidoreductase,3.322647669,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0H2V6L6: NO_NAME,3.553186677,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0I1JLA0: Low-affinity phosphate transport protein,3.337057629,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0K4CI05: NO_NAME,3.430940575,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376WBV1: Putative lipoprotein,3.254202247,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376K3J7: Molybdopterin biosynthesis Mog protein,3.215019591,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376Y9J7: Putative phage capsid assembly protein,3.034369371,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376YDP0: Putative transport protein,2.902405823,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_C9Y1X8: Isocitrate lyase,3.164637273,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376Q238: Magnesium chelatase,3.276176481,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_D7X653: NO_NAME,3.653307487,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376DBE4: H(+)/Cl(-) exchange transporter,2.915561359,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A070SII3: Minor tail protein U,3.211686649,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_E9TND0: NO_NAME,3.39611235,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376JME5: Phosphoribosylaminoimidazole synthetase,2.878050082,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376TQY1: Selenocysteinyl-tRNA-specific translation factor,3.359402228,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376VBK3: GTPase ObgE,3.265517771,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI000E015E95: stress-induced protein,3.430984434,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377LGI5: Outer membrane receptor,4.159093113,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,"UniRef90_A0A377KAY7: Enterobactin synthetase component E [includes 2,3-dihydroxybenzoate-AMP ligase S-dihydroxybenzoyltransferase]",3.048001088,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2X1KKS8: RecBCD enzyme subunit RecB,3.483071273,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_L3PFN5: NO_NAME,2.90338173,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A148HPP7: NO_NAME,3.054705498,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI000DAA6FF3: energy transducer TonB,3.015388643,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2X1IZG4: TetR family transcriptional regulator,3.068647564,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2R9W834: Hydratase (Fragment),3.343082327,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI000D59CC59: DNA-binding transcriptional regulator GadX,2.981364977,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377LB12: Exonuclease V subunit beta,3.110157358,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376M720: AraC family transcriptional regulator,2.876321799,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376VRN9: Mechanosensitive ion channel family protein,3.024606096,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376W322: Iron ABCtransporter ATP-binding protein,3.074036467,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,"UniRef90_A0A376JQQ8: Nickel ABC transporter, permease protein",3.662521632,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376ZWE1: Iron/manganese transport system membrane protein SitD,3.037013876,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2X1KVU7: Anthranilate synthase component II [includes glutamine amidotransferase anthranilate phosphoribosyltransferase],3.272456757,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377JYD7: DNA-binding transcriptional activator,3.008204987,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377DCS8: Cyclic di-GMP-binding protein,2.923386938,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A232Q057: Aspartate racemase,3.278023795,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,"UniRef90_A0A2X1L104: Periplasmic binding protein, substrate ribose (Sugar-binding protein), ABC-type transport system",3.912954451,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A074I031: GpW family protein,3.161655711,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2X1KML2: Aminopeptidase,2.878446271,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2X1NC12: Putative signal transduction protein,2.980486089,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376W251: Putative ACR involved in intracellular sulfur reduction,3.181843909,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376VF14: Radical SAM superfamily protein,2.883193868,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A379TZR5: ATP-dependent helicase,3.050641238,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376VJR9: D-lactate dehydrogenase,3.379327336,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377EB31: Phage major tail protein,3.542483922,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0K9T7X7: 4Fe-4S binding domain-containing protein,3.071299773,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2X2HK59: Sensor histidine kinase DpiB,3.608813109,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376W2N6: FMN reductase (sulfate starvation-induced protein),3.305929486,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_I2W8E5: NO_NAME,3.058773157,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376W6I7: Putative transporter,2.898376006,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376W8C5: Aas bifunctional protein [includes 2-acylglycerophosphoethanolamin acyltransferase acyl[acyl-carrier-protein] synthetase,2.966784118,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI000B3F5AC9: malate transporter,3.159690278,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0F3U6N5: NO_NAME,3.976599475,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_I7AQ12: NO_NAME,3.34274469,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376MY86: NO_NAME,3.060982009,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI0007ACC1DA: NO_NAME,2.930438907,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A1L7B422: Single-stranded DNA-binding protein,2.993294848,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_Q933W7: PilI,3.57567505,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_B9VMA3: Rep protein,3.42415931,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_D6IDE7: NO_NAME,3.883598088,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2X1NRG6: Plasmid SOS inhibition protein B,3.04807768,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_Q93D68: PilL,3.347818369,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2T3SXG2: Conjugal transfer protein TrbF,4.050271645,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0I2CL05: DNA polymerase V subunit UmuD,4.402602101,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI000E1D59AB: Rep protein,3.032095996,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_B1LL43: NO_NAME,2.90188249,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_G4VUD9: Conjugative transfer protein PilI,3.464589935,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0F0AC58: Phage minor tail protein,2.898297968,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A346JDT3: NO_NAME,3.667222695,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A168SF67: Antirestriction protein,3.273803509,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A085NWW8: NO_NAME,2.897035612,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_E7THN9: NO_NAME,2.971654214,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A029JGV1: NO_NAME,3.093084897,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A266HTN2: NO_NAME,2.987679105,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0A0GTR9: NO_NAME,3.006384007,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A066RCK8: Minor tail protein M,3.449090954,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0A0GR69: Lysozyme,3.247022924,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A3E1VGP4: NO_NAME,3.86919755,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376Y540: Transcriptional regulator,2.961730714,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI0007ACF930: NO_NAME,3.723648949,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2Y0WWV3: DinI family protein,3.43567647,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A070EAW7: NO_NAME,3.174402291,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI00062D9F96: tail protein,2.89075353,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A066R009: NO_NAME,3.215221937,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376UXS0: NO_NAME,3.370471353,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2A3VML9: NO_NAME,3.668766724,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI000B4284AF: cobyrinic acid ac-diamide synthase,3.624153928,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_G4VU84: NO_NAME,3.225959751,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_C8CGN8: Single-stranded DNA-binding protein,3.993450965,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_U9XQE4: NO_NAME,3.077640468,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377CZ58: Putative crown gall tumor protein VirC1,3.016684202,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2A3VRX8: Conjugal transfer protein TraB,3.107668719,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_J2WZM8: NO_NAME,2.906949042,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2X1NJB7: Minor tail protein L,3.092961662,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI000267197F: NO_NAME,2.9023669,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_V5KB87: DinI family protein,2.992955163,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_C1J8F3: Membrane protein YqiJ,3.038610658,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A348F8T3: NO_NAME,3.887236391,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376WBE5: Putative crown gall tumor protein VirC1,3.159754313,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376SCN1: NO_NAME,3.392886691,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0K4CAE2: Inner membrane protein yqiK,3.515828195,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A3A6SBL8: Recombinase (Fragment),2.947833745,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI000F0AABCE: antirestriction protein,3.192172805,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_Q3L7I5: NO_NAME,2.876755792,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A080HNP9: TraM recognition site of TraD and TraG family protein,3.0281743,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_C1J8S8: Antirestriction protein,3.17148429,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A145Z2C1: Eaa,3.858282994,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI0009316580: DUF1449 family protein,2.897952409,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI00098B7A5E: conjugal transfer protein TrbJ,3.323517062,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376WD30: NO_NAME,3.40597605,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376UXR0: Single-strand binding protein,3.059505232,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A3E1VF71: NO_NAME,3.117962997,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2X1MF53: Conjugal transfer protein TraX,3.266641791,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A1V2G1D2: Antirestriction protein (Fragment),3.869030607,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2A3VLT8: Conjugal transfer protein TrbC (Fragment),3.27011725,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376SJE5: NO_NAME,2.869507125,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,"UniRef90_A0A023KNT7: 2,3-diketo-L-gulonate-binding periplasmic protein YiaO",2.952901981,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_Q5J3W6: UPF0401 protein YubL,3.259902457,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2A3UIV0: Molybdopterin-guanine dinucleotide biosynthesis protein MobC,3.127888576,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_E7BTA6: Hok/gef domain protein,3.469166037,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0D8WEF7: Type III effector protein,3.015744926,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A125WU59: NO_NAME,2.875191728,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,"UniRef90_A0A288XFL7: Error-prone, lesion bypass DNA polymerase V(UmuC)",2.988223111,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2A3VQY0: DNA primase,3.527421355,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,"UniRef90_E7SDF4: Peptidase U35, phage prohead HK97",2.948492421,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_E1IYX4: NO_NAME,3.251615182,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI000DF271DA: conjugal transfer protein TrbC,3.062822943,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_C1J8H3: NO_NAME,3.023393269,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A172DTH4: NO_NAME,2.946393745,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0J2D446: DUF1380 domain-containing protein,2.97197157,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0H0FVN6: NO_NAME,3.145594212,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_Q849V4: NO_NAME,3.693085851,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A399B847: DUF1472 domain-containing protein,3.015203767,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0L1BU73: NO_NAME,2.909949045,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI000A2FE1CE: DUF350 domain-containing protein,3.20697956,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0G4DC64: NO_NAME,3.411338196,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2Y0EH77: Transport protein AbrB,3.19701835,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI0006A5436A: major capsid protein,2.970452692,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_N0GU72: NO_NAME,3.40199915,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A3B7PGJ6: Conjugal transfer protein TrbE,3.24861642,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A210G6V8: Single-stranded DNA-binding protein (Fragment),3.232005225,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376WEI7: Truncated ImpB protein,3.113976699,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,"UniRef90_A0A376ZV28: Aerobactin siderophore biosynthesis protein, N(6)-hydroxylysine acetylase",2.921774777,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2U2VDC2: AraC family transcriptional regulator,3.099726725,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A1M1NCM4: Type IV conjugative transfer system coupling protein TraD,3.893468616,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI00050AABC0: NO_NAME,3.1794626,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_P22708: Coupling protein TraD,2.897347818,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_K4WK58: Conjugal transfer protein (Fragment),3.250124708,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2T3UT16: NO_NAME,3.558836697,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376JPM0: Adenylate cyclase,3.149535255,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_G4VUI1: Conjugative transfer regulator,2.915725428,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A029J3C6: HNH endonuclease family protein,3.086468116,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_Q9ZBD6: ORF1,3.534626716,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2H4TM51: Hydrogenase,3.084394582,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376VR80: ATP-dependent DNA helicase RecQ,3.035221196,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A075MJL4: NO_NAME,2.888798891,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_UPI00098C715F: incFII family plasmid replication initiator RepA,2.923646194,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A0K4ALX6: Putative type III effector protein,2.881116696,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377LCA5: D-serine dehydratase,2.901095061,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376VBT9: NO_NAME,3.48109913,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377K334: Amidophosphoribosyltransferase,3.058896579,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377CCQ9: Argininosuccinate lyase,2.964305861,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376LGE6: NO_NAME,3.185364931,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376NQN3: Mannitol-1-phosphate 5-dehydrogenase,3.206552108,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377K8L4: Major facilitator superfamily protein,2.978262887,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376VRQ4: NO_NAME,3.275382633,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377KDI5: AraC family transcriptional regulator,2.931704228,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377MZ95: Phosphatidate cytidylyltransferase,3.019444857,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2X1L5J6: Glutamate/aspartate ABC transporter ATP-binding protein,3.060791436,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376L585: DinI family protein,3.17339942,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A2A3WK04: DUF4113 domain-containing protein,3.199827221,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_P24586: Polysialic acid transport ATP-binding protein KpsT,3.078627018,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_B3X0H1: Conserved domain protein,-3.136906226,T2D_depleted,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376LMW3: Putative signal transduction protein,3.071792402,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A1V2T5Y3: NO_NAME,2.873283866,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377CZZ2: Pyrimidine utilization protein C,3.387629748,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376D9B8: Iron/manganese transport system periplasmic binding protein SitA,3.24613271,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376LFR8: Phosphonate ABC transporter ATPase,2.887615224,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376JPV9: Putative phosphatase,2.8776826,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A376KI51: Conjugal transfer ATP-binding protein TraC,2.905662033,T2D_enriched,T2D enriched,Escherichia coli
Escherichia_coli,UniRef90_A0A377D290: Putative sulfatase,4.203667722,T2D_enriched,T2D enriched,Escherichia coli
