"ID","filed","Kingdom","Phylum","Class","Order","Family","Genus","Species","group","Label"
"fun_ASV_42","fun","Metazoa","Nematoda","Chromadorea","Rhabditida","Telotylenchidae","Tylenchorhynchus","Unassigned","fun","fun_ASV_42"
"fun_ASV_43","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_43"
"fun_ASV_431","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Unassigned","Unassigned","fun","fun_ASV_431"
"fun_ASV_433","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Gliocladiopsis","Unassigned","fun","fun_ASV_433"
"fun_ASV_44","fun","Viridiplantae","Chlorophyta","Unassigned","Unassigned","Unassigned","Chlamydomonas","Unassigned","fun","fun_ASV_44"
"fun_ASV_45","fun","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_elongata_SH1557020.08FU","fun","fun_ASV_45"
"fun_ASV_46","fun","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudogymnoascus","Unassigned","fun","fun_ASV_46"
"fun_ASV_47","fun","Metazoa","Arthropoda","Collembola","Unassigned","Bourletiellidae","Bourletiella","Unassigned","fun","fun_ASV_47"
"fun_ASV_48","fun","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_48"
"fun_ASV_5","fun","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unassigned","fun","fun_ASV_5"
"fun_ASV_50","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_50"
"fun_ASV_51","fun","Fungi","Ascomycota","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_51"
"fun_ASV_52","fun","Fungi","Ascomycota","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_52"
"fun_ASV_520","fun","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unassigned","fun","fun_ASV_520"
"fun_ASV_53","fun","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_53"
"fun_ASV_54","fun","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida","Oxytrichidae","Cyrtohymena","Unassigned","fun","fun_ASV_54"
"fun_ASV_56","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Unassigned","Unassigned","fun","fun_ASV_56"
"fun_ASV_57","fun","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Terramycetaceae","Boothiomyces","Boothiomyces_macroporosum_SH1511112.08FU","fun","fun_ASV_57"
"fun_ASV_576","fun","unidentified","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_576"
"fun_ASV_58","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_58"
"fun_ASV_59","fun","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_59"
"fun_ASV_6","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_ussuriensis_SH1580762.08FU","fun","fun_ASV_6"
"fun_ASV_61","fun","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS07","Unassigned","Unassigned","Unassigned","fun","fun_ASV_61"
"fun_ASV_63","fun","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida","Oxytrichidae","Unassigned","Unassigned","fun","fun_ASV_63"
"fun_ASV_66","fun","Fungi","Ascomycota","Sordariomycetes","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_66"
"fun_ASV_67","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Unassigned","fun","fun_ASV_67"
"fun_ASV_68","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Unassigned","fun","fun_ASV_68"
"fun_ASV_69","fun","Alveolata","Ciliophora","Spirotrichea","Urostylida","Holostichidae","Anteholosticha","Unassigned","fun","fun_ASV_69"
"fun_ASV_7","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_ussuriensis_SH1580762.08FU","fun","fun_ASV_7"
"fun_ASV_70","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_ussuriensis_SH1580762.08FU","fun","fun_ASV_70"
"fun_ASV_71","fun","Alveolata","Ciliophora","Oligohymenophorea","Oligohymenophorea_ord_Incertae_sedis","Vorticellidae","Vorticella","Unassigned","fun","fun_ASV_71"
"fun_ASV_72","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_72"
"fun_ASV_74","fun","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Unassigned","fun","fun_ASV_74"
"fun_ASV_76","fun","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_76"
"fun_ASV_77","fun","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica_SH1565595.08FU","fun","fun_ASV_77"
"fun_ASV_78","fun","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Unassigned","Unassigned","fun","fun_ASV_78"
"fun_ASV_79","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Unassigned","Unassigned","fun","fun_ASV_79"
"fun_ASV_8","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_ussuriensis_SH1580762.08FU","fun","fun_ASV_8"
"fun_ASV_80","fun","Fungi","Ascomycota","Dothideomycetes","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_80"
"fun_ASV_84","fun","Alveolata","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_84"
"fun_ASV_85","fun","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_85"
"fun_ASV_86","fun","Alveolata","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_86"
"fun_ASV_89","fun","Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus","Unassigned","fun","fun_ASV_89"
"fun_ASV_9","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_9"
"fun_ASV_91","fun","Fungi","Basidiomycota","Agaricomycetes","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_91"
"fun_ASV_93","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_93"
"fun_ASV_95","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_ussuriensis_SH1580762.08FU","fun","fun_ASV_95"
"fun_ASV_98","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Unassigned","Unassigned","fun","fun_ASV_98"
"fun_ASV_99","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun","fun_ASV_99"
"Height",NA,NA,NA,NA,NA,NA,NA,NA,"env","Height"
"LA",NA,NA,NA,NA,NA,NA,NA,NA,"env","LA"
"LB",NA,NA,NA,NA,NA,NA,NA,NA,"env","LB"
"LRD1",NA,NA,NA,NA,NA,NA,NA,NA,"env","LRD1"
"LRD2",NA,NA,NA,NA,NA,NA,NA,NA,"env","LRD2"
"LRD3",NA,NA,NA,NA,NA,NA,NA,NA,"env","LRD3"
"LRL1",NA,NA,NA,NA,NA,NA,NA,NA,"env","LRL1"
"LRL2",NA,NA,NA,NA,NA,NA,NA,NA,"env","LRL2"
"LRL3",NA,NA,NA,NA,NA,NA,NA,NA,"env","LRL3"
"LRN1",NA,NA,NA,NA,NA,NA,NA,NA,"env","LRN1"
"LRN2",NA,NA,NA,NA,NA,NA,NA,NA,"env","LRN2"
"LRN3",NA,NA,NA,NA,NA,NA,NA,NA,"env","LRN3"
"LRW1",NA,NA,NA,NA,NA,NA,NA,NA,"env","LRW1"
"LRW2",NA,NA,NA,NA,NA,NA,NA,NA,"env","LRW2"
"LRW3",NA,NA,NA,NA,NA,NA,NA,NA,"env","LRW3"
"MaxO",NA,NA,NA,NA,NA,NA,NA,NA,"env","MaxO"
"MID",NA,NA,NA,NA,NA,NA,NA,NA,"env","MID"
"NH4.N",NA,NA,NA,NA,NA,NA,NA,NA,"env","NH4.N"
"NO3.N",NA,NA,NA,NA,NA,NA,NA,NA,"env","NO3.N"
"pH",NA,NA,NA,NA,NA,NA,NA,NA,"env","pH"
"R.S",NA,NA,NA,NA,NA,NA,NA,NA,"env","R.S"
"RB",NA,NA,NA,NA,NA,NA,NA,NA,"env","RB"
"RGR",NA,NA,NA,NA,NA,NA,NA,NA,"env","RGR"
"SB",NA,NA,NA,NA,NA,NA,NA,NA,"env","SB"
"SOC",NA,NA,NA,NA,NA,NA,NA,NA,"env","SOC"
"TG",NA,NA,NA,NA,NA,NA,NA,NA,"env","TG"
"TLRL",NA,NA,NA,NA,NA,NA,NA,NA,"env","TLRL"
"TLRN",NA,NA,NA,NA,NA,NA,NA,NA,"env","TLRN"
"TN",NA,NA,NA,NA,NA,NA,NA,NA,"env","TN"
