"","Kingdom","Phylum","Class","Order","Famiy","Genus","Species","N Patients","N Control","","RA in Patients","RA in Control","Beta","SE","P","FDR","FC","FC lower","FC upper",""
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_SGB14781","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium SGB14781",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella|s__Mitsuokella_multacida","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Mitsuokella","Mitsuokella multacida",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini","Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus intestini",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB9400|s__GGB9400_SGB14745","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","GGB9400","GGB9400 SGB14745",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__GGB6529|s__GGB6529_SGB9222","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","GGB6529","GGB6529 SGB9222",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_SGB4573","Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium SGB4573",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_F0442","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp F0442",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_terrae","Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Rothia","Rothia terrae",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_amarae","Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Rothia","Rothia amarae",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_SGB53821","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus SGB53821",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB14987","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella SGB14987",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Bittarella|s__Bittarella_massiliensis","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Bittarella","Bittarella massiliensis",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_SGB6370","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium SGB6370",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_soli","Bacteria","Proteobacteria","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter soli",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_chh4_2","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium sp chh4 2",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Massilioclostridium|s__Massilioclostridium_coli","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Massilioclostridium","Massilioclostridium coli",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera_georgiana","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kluyvera","Kluyvera georgiana",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_SGB1680","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella SGB1680",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB6177","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium SGB6177",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae|g__Turicibacter|s__Turicibacter_sanguinis","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter sanguinis",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus infantis",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_adiacens","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Granulicatella adiacens",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_Marseille_Q4145","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridiaceae unclassified","Clostridiaceae bacterium Marseille Q4145",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3429|s__GGB3429_SGB71704","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3429","GGB3429 SGB71704",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Proteobacteria|c__CFGB2397|o__OFGB2397|f__FGB2397|g__GGB36599|s__GGB36599_SGB9269","Bacteria","Proteobacteria","CFGB2397","OFGB2397","FGB2397","GGB36599","GGB36599 SGB9269",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Bacteroidetes|c__CFGB76189|o__OFGB76189|f__FGB76189|g__GGB1538|s__GGB1538_SGB2121","Bacteria","Bacteroidetes","CFGB76189","OFGB76189","FGB76189","GGB1538","GGB1538 SGB2121",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4550|s__GGB4550_SGB6272","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","GGB4550","GGB4550 SGB6272",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_SGB14990","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Butyricicoccus","Butyricicoccus SGB14990",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Bacteroidetes|c__CFGB635|o__OFGB635|f__FGB635|g__GGB1549|s__GGB1549_SGB2133","Bacteria","Bacteroidetes","CFGB635","OFGB635","FGB635","GGB1549","GGB1549 SGB2133",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Turicimonas|s__Turicimonas_muris","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Turicimonas","Turicimonas muris",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_provencensis","Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus provencensis",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Bacteroidetes|c__CFGB642|o__OFGB642|f__FGB642|g__GGB1575|s__GGB1575_SGB2165","Bacteria","Bacteroidetes","CFGB642","OFGB642","FGB642","GGB1575","GGB1575 SGB2165",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9457|s__GGB9457_SGB14849","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9457","GGB9457 SGB14849",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Tenericutes|c__CFGB1779|o__OFGB1779|f__FGB1779|g__GGB4717|s__GGB4717_SGB6533","Bacteria","Tenericutes","CFGB1779","OFGB1779","FGB1779","GGB4717","GGB4717 SGB6533",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1239|s__GGB1239_SGB1657","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","GGB1239","GGB1239 SGB1657",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__CFGB10312|o__OFGB10312|f__FGB10312|g__GGB4644|s__GGB4644_SGB6428","Bacteria","Firmicutes","CFGB10312","OFGB10312","FGB10312","GGB4644","GGB4644 SGB6428",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Merdimonas|s__Merdimonas_faecis","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Merdimonas","Merdimonas faecis",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_P4_51","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella sp P4 51",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus_paracasei","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus","Lacticaseibacillus paracasei",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__CFGB1347|o__OFGB1347|f__FGB1347|g__GGB3287|s__GGB3287_SGB4341","Bacteria","Firmicutes","CFGB1347","OFGB1347","FGB1347","GGB3287","GGB3287 SGB4341",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella|s__Holdemanella_porci","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella porci",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella|s__Holdemanella_biformis","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella biformis",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB9060|s__GGB9060_SGB13977","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","GGB9060","GGB9060 SGB13977",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__CFGB9120|o__OFGB9120|f__FGB9120|g__GGB4642|s__GGB4642_SGB6422","Bacteria","Firmicutes","CFGB9120","OFGB9120","FGB9120","GGB4642","GGB4642 SGB6422",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_sp_BX12","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales Family XIII Incertae Sedis","Mogibacterium","Mogibacterium sp BX12",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3463|s__GGB3463_SGB4621","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3463","GGB3463 SGB4621",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4587|s__GGB4587_SGB6346","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","GGB4587","GGB4587 SGB6346",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Pseudoglutamicibacter|s__Pseudoglutamicibacter_SGB14255","Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Pseudoglutamicibacter","Pseudoglutamicibacter SGB14255",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763|f__FGB76763|g__GGB79973|s__GGB79973_SGB14341","Bacteria","Bacteria unclassified","CFGB76763","OFGB76763","FGB76763","GGB79973","GGB79973 SGB14341",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Drancourtella|s__Drancourtella_sp_An57","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Drancourtella","Drancourtella sp An57",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Bacteroidetes|c__CFGB4405|o__OFGB4405|f__FGB4405|g__GGB1266|s__GGB1266_SGB1699","Bacteria","Bacteroidetes","CFGB4405","OFGB4405","FGB4405","GGB1266","GGB1266 SGB1699",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB4653|s__GGB4653_SGB6440","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","GGB4653","GGB4653 SGB6440",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__GGB9595|s__GGB9595_SGB15019","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","GGB9595","GGB9595 SGB15019",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium animalis",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507|f__FGB1507|g__GGB3817|s__GGB3817_SGB5182","Bacteria","Firmicutes","CFGB1507","OFGB1507","FGB1507","GGB3817","GGB3817 SGB5182",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3538|s__GGB3538_SGB4728","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3538","GGB3538 SGB4728",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Alloscillospira|s__Candidatus_Alloscillospira_gallinarum","Bacteria","Firmicutes","Clostridia","Clostridia unclassified","Clostridia unclassified","Candidatus Alloscillospira","Candidatus Alloscillospira gallinarum",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__CFGB45507|o__OFGB45507|f__FGB45507|g__GGB52106|s__GGB52106_SGB72838","Bacteria","Firmicutes","CFGB45507","OFGB45507","FGB45507","GGB52106","GGB52106 SGB72838",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An138","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium","Lachnoclostridium sp An138",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__CFGB31455|o__OFGB31455|f__FGB31455|g__GGB4699|s__GGB4699_SGB6503","Bacteria","Firmicutes","CFGB31455","OFGB31455","FGB31455","GGB4699","GGB4699 SGB6503",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_SGB15196","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella SGB15196",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__CFGB1213|o__OFGB1213|f__FGB1213|g__GGB9788|s__GGB9788_SGB15411","Bacteria","Firmicutes","CFGB1213","OFGB1213","FGB1213","GGB9788","GGB9788 SGB15411",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoflavonifractor","Pseudoflavonifractor capillosus",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__CFGB1425|o__OFGB1425|f__FGB1425|g__GGB3491|s__GGB3491_SGB4665","Bacteria","Firmicutes","CFGB1425","OFGB1425","FGB1425","GGB3491","GGB3491 SGB4665",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Massilistercora|s__Massilistercora_timonensis","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales unclassified","Massilistercora","Massilistercora timonensis",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Catenibacillus|s__Catenibacillus_scindens","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Catenibacillus","Catenibacillus scindens",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__CFGB3069|o__OFGB3069|f__FGB3069|g__GGB9770|s__GGB9770_SGB15389","Bacteria","Firmicutes","CFGB3069","OFGB3069","FGB3069","GGB9770","GGB9770 SGB15389",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acidifaciens","Bacteria","Actinobacteria","Actinomycetia","Propionibacteriales","Propionibacteriaceae","Propionibacterium","Propionibacterium acidifaciens",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_SGB1615","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella SGB1615",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB12972|s__GGB12972_SGB1701","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","GGB12972","GGB12972 SGB1701",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Marseilla|s__Marseilla_massiliensis","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Marseilla","Marseilla massiliensis",1,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Bacteroidetes|c__CFGB658|o__OFGB658|f__FGB658|g__GGB1627|s__GGB1627_SGB2230","Bacteria","Bacteroidetes","CFGB658","OFGB658","FGB658","GGB1627","GGB1627 SGB2230",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__CFGB8331|o__OFGB8331|f__FGB8331|g__GGB9067|s__GGB9067_SGB13986","Bacteria","Firmicutes","CFGB8331","OFGB8331","FGB8331","GGB9067","GGB9067 SGB13986",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Ellagibacter|s__Ellagibacter_isourolithinifaciens","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Ellagibacter","Ellagibacter isourolithinifaciens",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Bacteroidetes|c__CFGB76422|o__OFGB76422|f__FGB76422|g__GGB1518|s__GGB1518_SGB2100","Bacteria","Bacteroidetes","CFGB76422","OFGB76422","FGB76422","GGB1518","GGB1518 SGB2100",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Eukaryota|p__Eukaryota_unclassified|c__Eukaryota_unclassified|o__Eukaryota_unclassified|f__Eukaryota_unclassified|g__Blastocystis|s__Blastocystis_sp_subtype_1","Eukaryota","Eukaryota unclassified","Eukaryota unclassified","Eukaryota unclassified","Eukaryota unclassified","Blastocystis","Blastocystis sp subtype 1",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","Slackia isoflavoniconvertens",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Bacteroidetes|c__CFGB635|o__OFGB635|f__FGB635|g__GGB1543|s__GGB1543_SGB2126","Bacteria","Bacteroidetes","CFGB635","OFGB635","FGB635","GGB1543","GGB1543 SGB2126",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB33469|s__GGB33469_SGB15237","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB33469","GGB33469 SGB15237",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_petauri","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus petauri",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Paratractidigestivibacter|s__Paratractidigestivibacter_faecalis","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Paratractidigestivibacter","Paratractidigestivibacter faecalis",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__CFGB1800|o__OFGB1800|f__FGB1800|g__GGB4774|s__GGB4774_SGB6609","Bacteria","Firmicutes","CFGB1800","OFGB1800","FGB1800","GGB4774","GGB4774 SGB6609",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_PC13","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillibacter","Oscillibacter sp PC13",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__GGB9469|s__GGB9469_SGB14862","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","GGB9469","GGB9469 SGB14862",0,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
