OTUID	All	KO	OE	WT
ASV_1539	0.008152	0.002498333	0.010159454	0.011798665
ASV_2224	0.007997	0.006834483	0.006681849	0.010475437
ASV_2677	0.008073	0.010597260	0.008651223	0.004972009
ASV_1063	0.008041	0.004673912	0.010806376	0.008642373
ASV_1174	0.007859	0.008354237	0.006131972	0.009090507
ASV_1274	0.008052	0.004182784	0.011782014	0.008189719
ASV_1282	0.007845	0.005041508	0.007195487	0.011298125
ASV_1283	0.007904	0.010026726	0.008693611	0.004992284
ASV_1304	0.007939	0.001482228	0.007199436	0.015136103
ASV_1305	0.007955	0.008370573	0.008213587	0.007281452
ASV_1325	0.007958	0.00493519	0.01079129	0.00814843
ASV_1330	0.007876	0.004567005	0.009199277	0.009863213
ASV_1367	0.007922	0.005705812	0.007677293	0.010383905
ASV_1376	0.008002	0.001829912	0.010853603	0.011321361
ASV_1382	0.008012	0.008871403	0.009730768	0.005434840
ASV_1395	0.00802	0.005633181	0.010709548	0.007717583
ASV_1469	0.007777	0.018011449	0.003064344	0.002255990
ASV_1587	0.008142	0.004175129	0.013869724	0.006381544
ASV_1593	0.008005	0.006056688	0.009763409	0.008195019
ASV_1617	0.007889	0.012849624	0.007650301	0.003166555
ASV_1634	0.008145	0.003312140	0.013367464	0.007756278
ASV_1637	0.008073	0.003635774	0.014262304	0.006319755
ASV_1709	0.007952	0.004076706	0.010202257	0.009577246
ASV_1910	0.007991	0.001471827	0.010264520	0.012237694
ASV_1971	0.00786	0.010084133	0.006629809	0.006866056
ASV_2028	0.007851	0.003667077	0.006177054	0.013709843
ASV_2343	0.007994	0.006967928	0.010266504	0.006748907
ASV_2346	0.007931	0.009031589	0.010254241	0.004508206
ASV_2465	0.008214	0.003827444	0.013973823	0.006840713
ASV_2475	0.008176	0.001837164	0.014955837	0.007734241
ASV_2604	0.008144	0.001405618	0.015345922	0.007680497
ASV_2645	0.007926	0.011538513	0.008165222	0.004074132
ASV_1117	0.007737	0.005335651	0.009723661	0.008152324
ASV_1168	0.00749	0.00000000	0.00000000	0.02247047
ASV_1254	0.007606	0.009992272	0.004147325	0.008679314
ASV_1455	0.00811	0.006266195	0.016249171	0.001815912
ASV_1493	0.007522	0.013118812	0.003626406	0.005821568
ASV_1603	0.008119	0.0004661222	0.0175882198	0.0063032582
ASV_1633	0.007959	0.005655213	0.012322797	0.005898845
ASV_1663	0.007895	0.004548223	0.011868913	0.007267335
ASV_1735	0.007863	0.007074608	0.009791218	0.006722548
ASV_1764	0.008015	0.007468224	0.013863980	0.002713788
ASV_1796	0.007909	0.005817125	0.013356767	0.004554484
ASV_1809	0.007873	0.006990063	0.010246249	0.006383080
ASV_1966	0.007837	0.006029116	0.009723015	0.007757425
ASV_2018	0.007875	0.004237860	0.010776687	0.008609174
ASV_2077	0.007962	0.004211165	0.013365185	0.006310489
ASV_2285	0.007895	0.007452536	0.011661857	0.004570553
ASV_2348	0.007742	0.007579457	0.009241161	0.006406362
ASV_2528	0.008006	0.005484468	0.015343105	0.003189810
ASV_2666	0.007722	0.010115765	0.007140743	0.005909022
ASV_1170	0.007529	0.007436671	0.005619681	0.009529795
ASV_1194	0.007704	0.005070211	0.010284565	0.007757418
ASV_1242	0.007807	0.006541374	0.012290672	0.004589078
ASV_1252	0.007582	0.004535804	0.008644751	0.009565851
ASV_1276	0.007383	0.008539252	0.004627850	0.008980492
ASV_1300	0.00747	0.007748391	0.005621825	0.009039746
ASV_1308	0.008184	0.0058869796	0.0177589372	0.0009053432
ASV_1399	0.007379	0.003125475	0.004098295	0.014913091
ASV_1692	0.007603	0.007293683	0.007709051	0.007807579
ASV_1834	0.007553	0.007888502	0.010211218	0.004557861
ASV_1956	0.007655	0.007220824	0.009788369	0.005955769
ASV_1972	0.00737	0.00532085	0.00360155	0.01318713
ASV_2189	0.007647	0.005904702	0.009284887	0.007751169
ASV_2326	0.007553	0.008009487	0.009143367	0.005506383
ASV_2439	0.007595	0.004423400	0.010220282	0.008142657
ASV_2797	0.00764	0.007773697	0.009733198	0.005413741
ASV_1143	0.007268	0.006881682	0.004065656	0.010856205
ASV_1169	0.007689	0.002828264	0.014315634	0.005923832
ASV_1219	0.007318	0.009225806	0.005050613	0.007676613
ASV_1233	0.007695	0.005870055	0.011305162	0.005909135
ASV_1236	0.007396	0.007702880	0.008099098	0.006385202
ASV_1319	0.007436	0.007523203	0.006148885	0.008637051
ASV_1344	0.007256	0.007183743	0.006030427	0.008554451
ASV_1350	0.007343	0.014063443	0.006162495	0.001803613
ASV_1354	0.007692	0.005845049	0.013161575	0.004068840
ASV_1385	0.007373	0.007210526	0.008142662	0.006764587
ASV_1431	0.007402	0.011408684	0.006720894	0.004075471
ASV_1477	0.007626	0.003551345	0.014774129	0.004551973
ASV_1598	0.00742	0.007879974	0.007604781	0.006775109
ASV_1700	0.007482	0.006105725	0.008145898	0.008194940
ASV_1753	0.00733	0.005084430	0.005139232	0.011765151
ASV_1804	0.007236	0.004055701	0.003089277	0.014562520
ASV_1973	0.007625	0.002705664	0.013347685	0.006821431
ASV_2013	0.007468	0.005980763	0.009191893	0.007231624
ASV_2074	0.007104	0.011322117	0.004083205	0.005907571
ASV_2118	0.007499	0.006336044	0.010283730	0.005877153
ASV_2177	0.007694	0.00194835	0.01436905	0.00676317
ASV_2407	0.007461	0.008090525	0.009311035	0.004981605
ASV_2436	0.007248	0.011560179	0.006108937	0.004076340
ASV_2460	0.007807	0.003705131	0.016996775	0.002720194
ASV_2495	0.007547	0.005629305	0.009735895	0.007275259
ASV_2692	0.007685	0.007075738	0.011885200	0.004095547
ASV_2800	0.007418	0.008973364	0.009171516	0.004109371
ASV_1298	0.007345	0.005902034	0.010229157	0.005902530
ASV_1375	0.007076	0.003919428	0.005616587	0.011693455
ASV_1378	0.007144	0.005874427	0.005647765	0.009908700
ASV_1398	0.007369	0.007319877	0.010236464	0.004550991
ASV_1407	0.007379	0.003722783	0.010279022	0.008133811
ASV_1411	0.007503	0.006996971	0.011878529	0.003633270
ASV_1453	0.007302	0.004633839	0.008656206	0.008616127
ASV_1552	0.00734	0.003689109	0.008702399	0.009629188
ASV_1556	0.007275	0.005083827	0.007673344	0.009067488
ASV_1560	0.007105	0.007942492	0.005672393	0.007700172
ASV_1664	0.007242	0.006717277	0.008655513	0.006353933
ASV_1682	0.007465	0.004533558	0.012857327	0.005004938
ASV_1747	0.007166	0.010386616	0.005610701	0.005499366
ASV_2109	0.007548	0.004265514	0.012449700	0.005929076
ASV_2416	0.007438	0.003634760	0.012322152	0.006355976
ASV_2841	0.007193	0.008935630	0.007214650	0.005427688
ASV_2910	0.007458	0.001810242	0.012838724	0.007724765
ASV_1241	0.006984	0.0159268802	0.0041451995	0.0008801577
ASV_1266	0.007373	0.003667179	0.014385383	0.004066399
ASV_1363	0.007091	0.008264172	0.002043206	0.010965847
ASV_1387	0.007041	0.004144957	0.005092089	0.011885186
ASV_1403	0.007018	0.003571927	0.006643334	0.010838794
ASV_1419	0.00711	0.005426822	0.008205672	0.007698287
ASV_1422	0.007082	0.005050779	0.006660863	0.009534541
ASV_1485	0.007162	0.005918478	0.009665983	0.005900409
ASV_1498	0.007243	0.005528863	0.010783683	0.005416338
ASV_1505	0.007063	0.014410750	0.003595409	0.003181564
ASV_1655	0.007155	0.004057294	0.009722418	0.007686779
ASV_2222	0.00705	0.007336641	0.006078927	0.007735223
ASV_2254	0.007247	0.005625929	0.009755142	0.006360807
ASV_2350	0.006895	0.013303097	0.004655403	0.002726398
ASV_2391	0.007276	0.006137960	0.009345449	0.006345720
ASV_2640	0.007255	0.003437829	0.010684111	0.007643448
ASV_2770	0.007264	0.006018031	0.010335589	0.005438926
ASV_2905	0.007189	0.007817462	0.009654659	0.004096102
ASV_1279	0.007006	0.004019083	0.010182320	0.006815820
ASV_1316	0.006815	0.005343999	0.006059963	0.009040729
ASV_1321	0.006938	0.013307954	0.005658232	0.001847848
ASV_1324	0.007116	0.007890161	0.010263067	0.003194833
ASV_1374	0.006797	0.002255564	0.001054385	0.017082340
ASV_1386	0.006891	0.008818059	0.005110331	0.006744465
ASV_1393	0.006778	0.007194848	0.005045373	0.008093426
ASV_1429	0.007111	0.005493272	0.012677129	0.003162983
ASV_1435	0.00702	0.007260352	0.010180155	0.003620226
ASV_1458	0.007054	0.002702413	0.010283929	0.008176161
ASV_1462	0.007139	0.0009394962	0.0127319689	0.0077446055
ASV_1466	0.006915	0.009112704	0.006204084	0.005429139
ASV_1471	0.007088	0.001784732	0.009334931	0.010144584
ASV_1489	0.006959	0.003753197	0.005692363	0.011431392
ASV_1515	0.00678	0.008025602	0.004100070	0.008213633
ASV_1543	0.006917	0.008111927	0.007664499	0.004974520
ASV_1553	0.00709	0.004449295	0.012281226	0.004540656
ASV_1561	0.00694	0.008762250	0.006145810	0.005912583
ASV_1606	0.007171	0.002351741	0.011363778	0.007798193
ASV_1610	0.007072	0.005077076	0.011643576	0.004494648
ASV_1635	0.006854	0.012253546	0.005122166	0.003185650
ASV_1643	0.006944	0.006813580	0.007694966	0.006323646
ASV_1658	0.007213	0.003236763	0.013839152	0.004564271
ASV_1711	0.006856	0.007616316	0.006627001	0.006324039
ASV_1765	0.006945	0.009064981	0.007214678	0.004556838
ASV_1783	0.006981	0.005878566	0.008696124	0.006367404
ASV_1788	0.0067	0.008274641	0.004610273	0.007216181
ASV_1807	0.007061	0.004207892	0.009672892	0.007302956
ASV_1815	0.006955	0.006846904	0.007651080	0.006367123
ASV_1828	0.006944	0.004570380	0.007158301	0.009103428
ASV_1868	0.007041	0.007003839	0.009159624	0.004958773
ASV_1955	0.006913	0.005920395	0.007605332	0.007213433
ASV_2101	0.007158	0.005766524	0.010722675	0.004984506
ASV_2205	0.006986	0.006899677	0.008607934	0.005449684
ASV_2231	0.00706	0.005489979	0.010662065	0.005027092
ASV_2242	0.006738	0.009954179	0.003535026	0.006725172
ASV_2711	0.007059	0.003576637	0.010802551	0.006797707
ASV_2851	0.007037	0.003192814	0.010250074	0.007668479
ASV_2873	0.006946	0.006362238	0.008592434	0.005884429
ASV_1249	0.006639	0.009405591	0.004149072	0.006363544
ASV_1335	0.006868	0.005017012	0.009221590	0.006365954
ASV_1336	0.006983	0.002412556	0.011293126	0.007242449
ASV_1338	0.006782	0.008109781	0.004548220	0.007686779
ASV_1373	0.006202	0.01860505	0.00000000	0.00000000
ASV_1379	0.006951	0.002746465	0.013095212	0.005012795
ASV_1432	0.00678	0.006039846	0.006149018	0.008152036
ASV_1452	0.007003	0.003593275	0.012440591	0.004976451
ASV_1504	0.006853	0.002735962	0.010595720	0.007228191
ASV_1533	0.006881	0.0009741749	0.0087895071	0.0108805214
ASV_1541	0.006859	0.009691119	0.007279407	0.003607894
ASV_1588	0.006857	0.007556465	0.007136140	0.005878135
ASV_1622	0.007014	0.006457231	0.012296698	0.002289021
ASV_1623	0.006874	0.005957033	0.008785436	0.005879751
ASV_1639	0.006657	0.013188740	0.003599348	0.003184353
ASV_1641	0.006848	0.004249720	0.008162184	0.008133065
ASV_1671	0.006746	0.001342888	0.007604781	0.011290091
ASV_1689	0.006742	0.006845008	0.006573801	0.006807292
ASV_1713	0.006732	0.006835589	0.006131725	0.007228389
ASV_1782	0.006942	0.002328695	0.011712407	0.006785653
ASV_1825	0.00687	0.002339095	0.009692007	0.008577428
ASV_2027	0.00689	0.007825000	0.008739614	0.004104150
ASV_2054	0.006825	0.003820193	0.006655824	0.009998085
ASV_2087	0.006831	0.005688785	0.006701514	0.008102665
ASV_2154	0.006618	0.009907443	0.004057369	0.005888590
ASV_2271	0.006631	0.006802370	0.005545716	0.007543418
ASV_2304	0.006694	0.007774424	0.005061224	0.007246779
ASV_2335	0.006763	0.008087431	0.007171570	0.005030004
ASV_2417	0.006755	0.006950980	0.005638340	0.007675935
ASV_2618	0.007045	0.002836747	0.013782321	0.004514687
ASV_2673	0.006922	0.004893259	0.012694861	0.003178070
ASV_2788	0.007055	0.003362452	0.012793413	0.005008623
ASV_2806	0.006818	0.009168174	0.007174495	0.004110545
ASV_2855	0.006812	0.007424150	0.007137411	0.005875122
ASV_1255	0.006641	0.005672365	0.006112534	0.008139591
ASV_1340	0.006616	0.004969082	0.008093459	0.006786668
ASV_1394	0.006558	0.009155421	0.005061130	0.005457417
ASV_1410	0.006651	0.004683080	0.007146837	0.008121914
ASV_1434	0.006759	0.005257443	0.009130250	0.005889651
ASV_1449	0.007152	0.005038596	0.014595372	0.001823453
ASV_1494	0.006651	0.007861618	0.005678951	0.006412978
ASV_1500	0.006406	0.012606077	0.002993218	0.003619645
ASV_1514	0.006439	0.010209563	0.004106847	0.004999706
ASV_1557	0.006588	0.001405618	0.006171274	0.012188493
ASV_1572	0.007085	0.002825115	0.016600432	0.001829267
ASV_1651	0.00663	0.004387828	0.004516511	0.010984705
ASV_1667	0.006552	0.008962716	0.008028835	0.002665659
ASV_1681	0.006817	0.005054155	0.010365761	0.005030784
ASV_1750	0.006725	0.008575719	0.007116977	0.004481368
ASV_1846	0.006755	0.003561527	0.011691801	0.005010299
ASV_1854	0.007297	0.0000000000	0.0209971206	0.0008951663
ASV_1856	0.006941	0.003253183	0.013010760	0.004560107
ASV_1913	0.006582	0.008034025	0.007150329	0.004561280
ASV_1933	0.006854	0.003753984	0.012754394	0.004054847
ASV_1938	0.006842	0.006099748	0.012176569	0.002250956
ASV_1969	0.006687	0.001296795	0.008190154	0.010574407
ASV_2237	0.006555	0.008027951	0.007085344	0.004552362
ASV_2313	0.006739	0.006225784	0.011273993	0.002716221
ASV_2458	0.00675	0.005491697	0.009785154	0.004972009
ASV_2484	0.007029	0.004325097	0.014061861	0.002699248
ASV_2623	0.006733	0.008481972	0.007657722	0.004059011
ASV_2675	0.00663	0.007199640	0.007672282	0.005018410
ASV_2852	0.0066	0.003997269	0.008147568	0.007655424
ASV_2866	0.006623	0.006724427	0.009130154	0.004013202
ASV_1288	0.006579	0.004101771	0.009220926	0.006414462
ASV_1372	0.006331	0.004534674	0.003584285	0.010872897
ASV_1406	0.006421	0.005622320	0.007675026	0.005964934
ASV_1424	0.006492	0.006538503	0.007059632	0.005876494
ASV_1454	0.006388	0.007916797	0.003551988	0.007695228
ASV_1457	0.006428	0.004118636	0.005682179	0.009482806
ASV_1468	0.0065	0.006882151	0.007635096	0.004984229
ASV_1475	0.006558	0.002629501	0.010287442	0.006757401
ASV_1597	0.006606	0.003268293	0.010701207	0.005849569
ASV_1624	0.006515	0.004575488	0.007709232	0.007260251
ASV_1675	0.006421	0.009150208	0.004649718	0.005463208
ASV_1683	0.006463	0.004673810	0.006553140	0.008160672
ASV_1684	0.006346	0.011087269	0.001530203	0.006422008
ASV_1690	0.006471	0.001016105	0.007142337	0.011254681
ASV_1717	0.006526	0.006585725	0.006629685	0.006362265
ASV_1767	0.006544	0.008279401	0.007679619	0.003673734
ASV_1787	0.006624	0.004091714	0.010783426	0.004996692
ASV_1808	0.006468	0.004350505	0.005101913	0.009951773
ASV_1851	0.006663	0.001904503	0.012180004	0.005904269
ASV_1890	0.006418	0.008209244	0.006082894	0.004962702
ASV_1906	0.006274	0.004196032	0.003624280	0.011001972
ASV_2144	0.006703	0.004766213	0.010762043	0.004580607
ASV_2230	0.006713	0.004170137	0.012335638	0.003633862
ASV_2294	0.006388	0.006869286	0.004139514	0.008156410
ASV_2389	0.006667	0.005509247	0.011300188	0.003192802
ASV_2428	0.006404	0.006260564	0.006168181	0.006783089
ASV_2887	0.006652	0.003514202	0.012780393	0.003662141
ASV_1366	0.006409	0.004009470	0.010689750	0.004527098
ASV_1369	0.006073	0.010310389	0.002066601	0.005841131
ASV_1413	0.006363	0.004666053	0.008092292	0.006331191
ASV_1451	0.006461	0.002269840	0.010271543	0.006840792
ASV_1484	0.006494	0.0009407283	0.0117368081	0.0068039112
ASV_1520	0.006395	0.001837164	0.009199145	0.008148306
ASV_1542	0.006409	0.001927549	0.010069687	0.007230597
ASV_1558	0.006419	0.001363790	0.010145113	0.007748346
ASV_1562	0.006457	0.004002561	0.010350556	0.005017541
ASV_1580	0.006376	0.004538448	0.008141457	0.006449000
ASV_1596	0.006283	0.002762884	0.006080625	0.010004322
ASV_1599	0.006289	0.006422025	0.005125678	0.007320476
ASV_1600	0.006099	0.007169017	0.002524101	0.008605035
ASV_1608	0.006388	0.004235114	0.007643971	0.007283835
ASV_1631	0.006247	0.003722556	0.003117845	0.011901589
ASV_1653	0.006484	0.002318295	0.011241666	0.005893234
ASV_1695	0.006323	0.005919390	0.007243456	0.005806091
ASV_1791	0.006264	0.004040898	0.005645031	0.009106959
ASV_1798	0.006361	0.005440840	0.008176070	0.005466335
ASV_1859	0.006326	0.003277461	0.006175992	0.009523400
ASV_1865	0.006436	0.004710734	0.008692083	0.005905529
ASV_1954	0.006214	0.008466677	0.005641576	0.004533860
ASV_1967	0.006335	0.004512655	0.008601462	0.005890989
ASV_2050	0.006078	0.008366218	0.003051930	0.006816086
ASV_2120	0.006278	0.005470692	0.007017652	0.006345409
ASV_2131	0.006338	0.006356603	0.007691502	0.004965805
ASV_2253	0.00644	0.001374190	0.009291036	0.008653600
ASV_2266	0.00648	0.008960931	0.007765513	0.002714691
ASV_2299	0.006401	0.005312820	0.007131262	0.006757435
ASV_2318	0.006297	0.007437301	0.005142601	0.006309968
ASV_2509	0.006591	0.004284399	0.012752602	0.002736173
ASV_2536	0.006493	0.005660505	0.009275888	0.004541327
ASV_2717	0.006253	0.014645836	0.004112456	0.000000000
ASV_2787	0.006383	0.006952235	0.007701088	0.004494457
ASV_2808	0.00635	0.005493457	0.007208642	0.006349180
ASV_1356	0.006232	0.002289510	0.008672587	0.007733259
ASV_1397	0.006238	0.006015442	0.007211697	0.005485673
ASV_1412	0.006246	0.002758906	0.009109084	0.006871053
ASV_1428	0.006372	0.006294247	0.010105752	0.002716221
ASV_1441	0.006013	0.002269738	0.002023483	0.013746671
ASV_1478	0.00602	0.005748210	0.005067497	0.007244545
ASV_1491	0.006362	0.004171254	0.011292548	0.003622235
ASV_1495	0.005955	0.004837428	0.001523397	0.011504128
ASV_1509	0.006031	0.004110153	0.004033442	0.009949198
ASV_1513	0.006263	0.005575353	0.008702399	0.004511977
ASV_1559	0.006313	0.001820642	0.010829154	0.006290135
ASV_1573	0.006619	0.0000000000	0.0189559750	0.0009015722
ASV_1621	0.006205	0.005690463	0.006595470	0.006327600
ASV_1628	0.006068	0.009995855	0.003632651	0.004574939
ASV_1652	0.006263	0.002831455	0.008715267	0.007243398
ASV_1705	0.00619	0.003531511	0.008249900	0.006789101
ASV_1752	0.006244	0.004167091	0.008196722	0.006367802
ASV_1887	0.006377	0.004250952	0.011259216	0.003619446
ASV_1944	0.006305	0.004713698	0.008761443	0.005440455
ASV_1947	0.006109	0.004923455	0.006619672	0.006782898
ASV_1964	0.006151	0.004095144	0.006163074	0.008194940
ASV_1995	0.006641	0.000441946	0.019481525	0.000000000
ASV_2005	0.006348	0.004331621	0.008797850	0.005913577
ASV_2008	0.006205	0.001824620	0.008180900	0.008609556
ASV_2034	0.006094	0.008069283	0.002068139	0.008144179
ASV_2042	0.006065	0.007089196	0.006122443	0.004984030
ASV_2186	0.006222	0.005066069	0.007233842	0.006365752
ASV_2204	0.006098	0.005939176	0.004652594	0.007703632
ASV_2252	0.006199	0.003606606	0.008252502	0.006737279
ASV_2393	0.006338	0.004247760	0.009770848	0.004996137
ASV_2561	0.006208	0.006438445	0.006268510	0.005917238
ASV_2603	0.006457	0.001440297	0.013819534	0.004111302
ASV_2712	0.006085	0.009534470	0.005100213	0.003621050
ASV_2813	0.006336	0.004587121	0.011255959	0.003166087
ASV_1371	0.005939	0.003080397	0.006605740	0.008131690
ASV_1450	0.006062	0.003799290	0.006635019	0.007751169
ASV_1465	0.006053	0.002746362	0.007640677	0.007771590
ASV_1532	0.006114	0.004175027	0.008716512	0.005450126
ASV_1630	0.00616	0.008377311	0.008726194	0.001375630
ASV_1647	0.006078	0.005176172	0.007174198	0.005884470
ASV_1665	0.005975	0.004548121	0.006140542	0.007237786
ASV_1715	0.006028	0.005353487	0.008646012	0.004085370
ASV_1727	0.006013	0.003595178	0.007154230	0.007288727
ASV_1775	0.006079	0.005663881	0.007137174	0.005437273
ASV_1790	0.006055	0.003234744	0.007177996	0.007751248
ASV_1838	0.006098	0.001806866	0.009711550	0.006775745
ASV_1841	0.006073	0.003515434	0.010122079	0.004581866
ASV_1861	0.006127	0.008821289	0.007725689	0.001832761
ASV_1900	0.005863	0.005310668	0.005046741	0.007230631
ASV_1946	0.006137	0.001966104	0.008725985	0.007718929
ASV_1993	0.006455	0.000000000	0.017978670	0.001385886
ASV_2012	0.005965	0.008074318	0.006162969	0.003656604
ASV_2065	0.005864	0.004028983	0.003070485	0.010492677
ASV_2066	0.006011	0.003634760	0.007160969	0.007236879
ASV_2110	0.00606	0.005635727	0.007201315	0.005341685
ASV_2119	0.005987	0.008901817	0.004027805	0.005030506
ASV_2155	0.005837	0.009776062	0.005496562	0.002239250
ASV_2281	0.005991	0.005333146	0.006733176	0.005907571
ASV_2345	0.005863	0.009173524	0.006588494	0.001826947
ASV_2383	0.005979	0.004483973	0.007129335	0.006322577
ASV_2430	0.006151	0.006429234	0.009289195	0.002734723
ASV_2619	0.006263	0.004310821	0.010362817	0.004114874
ASV_2646	0.005903	0.006315928	0.004120295	0.007272156
ASV_2836	0.005991	0.005886059	0.007117280	0.004970446
ASV_2904	0.006202	0.000000000	0.011808637	0.006797618
ASV_1438	0.005909	0.002320211	0.008681566	0.006725183
ASV_1601	0.005709	0.007552854	0.004578820	0.004995935
ASV_1629	0.005865	0.004594029	0.006664356	0.006337751
ASV_1660	0.005885	0.002313789	0.007648346	0.007692518
ASV_1662	0.005835	0.005531225	0.005664279	0.006309031
ASV_1691	0.005849	0.004597303	0.006128688	0.006820771
ASV_1704	0.006089	0.001398367	0.012337803	0.004529332
ASV_1769	0.00572	0.006399765	0.003031068	0.007729676
ASV_1837	0.00588	0.004506636	0.007724882	0.005408988
ASV_1873	0.005911	0.001847667	0.006706306	0.009179941
ASV_2003	0.006063	0.006003755	0.010356725	0.001829380
ASV_2089	0.00588	0.001406851	0.008181375	0.008051414
ASV_2167	0.005938	0.000897668	0.009254504	0.007662576
ASV_2173	0.005745	0.005470192	0.004024872	0.007740025
ASV_2232	0.005946	0.004445762	0.008840228	0.004552643
ASV_2331	0.005781	0.007109941	0.007067186	0.003166087
ASV_2338	0.005533	0.009118404	0.002048948	0.005431538
ASV_2361	0.006183	0.0052260386	0.0124288765	0.0008951663
ASV_2451	0.005735	0.006683626	0.005105376	0.005414689
ASV_2510	0.005897	0.004954499	0.008664274	0.004071820
ASV_2600	0.005816	0.004572399	0.005189324	0.007686501
ASV_2658	0.005955	0.005121150	0.008208103	0.004535903
ASV_2755	0.005903	0.008646216	0.003110034	0.005952500
ASV_2824	0.005867	0.008747187	0.006590895	0.002263064
ASV_2843	0.005925	0.002627139	0.009708788	0.005439481
ASV_2908	0.005863	0.004453801	0.007691407	0.005444627
ASV_1444	0.005699	0.004057720	0.006615695	0.006423545
ASV_1473	0.005741	0.003221857	0.007680987	0.006321404
ASV_1481	0.005192	0.01557632	0.00000000	0.00000000
ASV_1487	0.005912	0.004642484	0.011271079	0.001822584
ASV_1528	0.005701	0.006844601	0.006150023	0.004106939
ASV_1550	0.005554	0.006280439	0.003576314	0.006805841
ASV_1582	0.005551	0.004890009	0.004097896	0.007664989
ASV_1661	0.005416	0.0153464575	0.0000000000	0.0009005115
ASV_1669	0.005877	0.003646276	0.010355633	0.003629777
ASV_1673	0.005853	0.004734726	0.008739110	0.004086161
ASV_1677	0.005791	0.003354070	0.007671401	0.006347875
ASV_1724	0.005793	0.003564148	0.009264242	0.004551849
ASV_1739	0.005697	0.006281144	0.007151895	0.003657387
ASV_1759	0.005775	0.003692485	0.007711376	0.005921433
ASV_1794	0.005329	0.0118566892	0.0005209473	0.0036105319
ASV_1818	0.005747	0.001871843	0.007172377	0.008196582
ASV_2107	0.005849	0.002835515	0.009768695	0.004943922
ASV_2171	0.005954	0.007449920	0.008604897	0.001807976
ASV_2199	0.005751	0.008590157	0.007294859	0.001368756
ASV_2267	0.005685	0.005961093	0.005658565	0.005435901
ASV_2302	0.005698	0.006099933	0.005585057	0.005407889
ASV_2317	0.005753	0.004557391	0.007223126	0.005477381
ASV_2359	0.005782	0.002246794	0.008741065	0.006357704
ASV_2421	0.005686	0.003683215	0.006109972	0.007266113
ASV_2422	0.005723	0.004523944	0.007219841	0.005424978
ASV_2432	0.005738	0.004543958	0.008119978	0.004548948
ASV_2478	0.005905	0.001471827	0.010774353	0.005469221
ASV_2534	0.005669	0.004024375	0.006637478	0.006344573
ASV_2705	0.005882	0.001770955	0.013164524	0.002709069
ASV_2783	0.005632	0.007765029	0.004633431	0.004497437
ASV_2794	0.005886	0.006626540	0.008749759	0.002281052
ASV_1381	0.00555	0.005488165	0.007103397	0.004058341
ASV_1516	0.005504	0.007227692	0.006133851	0.003149148
ASV_1585	0.005494	0.005877357	0.005599692	0.005005834
ASV_1609	0.005392	0.007180024	0.004030738	0.004966120
ASV_1618	0.005615	0.005043754	0.007754285	0.004046244
ASV_1670	0.005333	0.006590618	0.003569137	0.005839756
ASV_1679	0.005509	0.006821411	0.005664915	0.004039482
ASV_1685	0.005606	0.006519332	0.006220447	0.004078181
ASV_1699	0.005505	0.007281823	0.005141936	0.004092721
ASV_1728	0.005796	0.003169550	0.012860354	0.001359092
ASV_1793	0.005646	0.002722288	0.009719636	0.004496691
ASV_1800	0.005487	0.0048243245	0.0107287765	0.0009088367
ASV_1810	0.005565	0.004568121	0.007172082	0.004954376
ASV_1811	0.005748	0.004794368	0.009282589	0.003167537
ASV_1831	0.005541	0.006659430	0.007230984	0.002731229
ASV_1839	0.005564	0.002660483	0.008173061	0.005859764
ASV_1869	0.005578	0.007485353	0.005599853	0.003649418
ASV_1892	0.005355	0.005332585	0.003086876	0.007646127
ASV_1950	0.005719	0.0084740610	0.0082292375	0.0004550874
ASV_1988	0.0057	0.0004314436	0.0102551253	0.0064128691
ASV_2102	0.005379	0.008878957	0.003119515	0.004137372
ASV_2142	0.005622	0.003677477	0.008191085	0.004996917
ASV_2161	0.005659	0.002379896	0.008692813	0.005904738
ASV_2184	0.005416	0.009381214	0.005057257	0.001810878
ASV_2185	0.005449	0.005794803	0.005094072	0.005457038
ASV_2202	0.005559	0.007835423	0.006107295	0.002734802
ASV_2213	0.005536	0.004503042	0.006649607	0.005454872
ASV_2249	0.005741	0.003511031	0.011931119	0.001781730
ASV_2272	0.005689	0.006613880	0.007738406	0.002714257
ASV_2433	0.005762	0.001862573	0.011346048	0.004077244
ASV_2452	0.005568	0.006238852	0.007720279	0.002744109
ASV_2581	0.005577	0.004153315	0.007131441	0.005447064
ASV_2668	0.00576	0.0008975658	0.0118129349	0.0045696052
ASV_2725	0.005771	0.0009080682	0.0114056413	0.0049978277
ASV_2767	0.005537	0.006437111	0.006076116	0.004096293
ASV_2875	0.005634	0.002294016	0.009163751	0.005445287
ASV_1343	0.005491	0.002237180	0.009230323	0.005006389
ASV_1502	0.005474	0.005115960	0.007642128	0.003663366
ASV_1517	0.005545	0.0008975658	0.0111936780	0.0045445431
ASV_1563	0.005454	0.0111627574	0.0047447333	0.0004550874
ASV_1570	0.005336	0.002659455	0.006587554	0.006760021
ASV_1594	0.005408	0.004116149	0.007127086	0.004979876
ASV_1604	0.005374	0.0009322445	0.0061746807	0.0090155616
ASV_1716	0.00537	0.004952216	0.006648601	0.004510047
ASV_1722	0.005085	0.008253378	0.002030792	0.004972234
ASV_1729	0.005329	0.003210855	0.005061756	0.007714370
ASV_1738	0.005276	0.006350181	0.003103865	0.006373687
ASV_1776	0.005295	0.004550367	0.005012355	0.006321595
